code	name	sw_l1_name	行业股票数	市值	流通市值	pe	pe行业排名	pb	pb行业排名	ps	ps行业排名	营收同比	营收同比行业排名	现金转化率	现金转化率行业排名	杠杆率	杠杆率行业排名	扣非净/营收
300699	光威复材	化工I	372	327.4417	326.1859	47.5519	264	9.1015	332	14.5368	336	28.07	266	-29.33	350	1.2494	82	0.3328
300701	森霸传感	电子I	309	33.492	33.492	20.5334	34	4.7414	197	9.2244	219	32.39	227	12.15	92	1.0891	15	0.3389
300702	天宇股份	医药生物I	361	131.5954	71.8376	20.7554	66	3.5561	154	4.7379	151	33.43	179	-9.8	300	1.3395	159	0.1758
300703	创源股份	轻工制造I	137	17.3309	15.0587	28.1299	65	2.5189	66	1.1424	21	161.47	8	-24.74	113	1.9903	107	0.0016
300705	九典制药	医药生物I	361	70.1459	39.8432	57.6875	212	8.0439	253	6.4013	189	73.31	91	4.67	199	1.3764	180	0.1331
300706	阿石创	电子I	309	27.97	16.1759	328.5867	279	6.2999	232	7.0015	206	88.04	78	-3.43	198	2.0305	226	0.0004
300707	威唐工业	汽车I	192	22.5856	15.9726	87.5873	157	3.2964	127	3.8183	127	31.45	153	14.42	40	1.6712	96	0.0722
300708	聚灿光电	电子I	309	58.1959	40.324	184.5062	269	7.4446	245	3.6558	141	70.21	120	56.45	9	3.489	300	-0.0224
300709	精研科技	电子I	309	42.2764	32.4675	28.5774	78	2.659	71	2.4634	87	57.25	153	-7.49	222	2.0278	225	0.0367
300710	万隆光电	通信I	105	18.5258	18.5258	28.7226	20	2.8778	44	3.056	38	120.36	10	2.65	37	1.4925	53	-0.0417
300711	广哈通信	通信I	105	26.1629	25.9582	79.66	64	4.4239999999999995	69	7.9498	73	162.45	6	-99.08	98	1.3025	40	-0.2324
300712	永福股份	建筑装饰I	133	76.2834	76.2834	148.5963	114	7.3361	114	7.7365	112	2.84	121	40.45	4	2.1422	52	-0.0037
300713	英可瑞	电气设备I	221	24.6426	13.8246	75.9226	170	3.4122	131	8.6159	181	76.36	80	-1.38	75	1.2949	32	0.0072
300715	凯伦股份	建筑材料I	71	72.1666	63.9871	23.5713	43	5.6014	60	3.2685	50	81.78	31	-55.55	66	2.8697	62	0.1075
300717	华信新材	化工I	372	16.0768	15.9321	45.7821	260	2.6359	178	6.0978	291	0.36	357	-8.86	270	1.0916	20	0.1317
300718	长盛轴承	机械设备I	415	36.8753	20.1281	23.0701	96	2.7699	181	4.9414	236	69.59	159	-5.62	193	1.1293	35	0.1401
300719	安达维尔	国防军工I	85	32.4495	23.0391	30.5018	6	3.0902	31	5.1107	32	48.12	45	-17.17	41	1.2943	24	-0.0193
300720	海川智能	机械设备I	415	24.1704	12.671	30.3171	156	4.4322	295	10.5004	330	39.36	247	11.88	91	1.0996	22	0.2994
300721	怡达股份	化工I	372	29.454	27.0584	139.5455	334	2.9208	207	2.6244	174	65.17	128	-5.53	241	2.2474	316	0.0593
300722	新余国科	国防军工I	85	75.0947	69.4626	132.7321	72	16.8687	79	27.7669	78	117.42	17	-59.52	63	1.1694	13	0.1449
300723	一品红	医药生物I	361	80.0817	35.1848	31.9816	134	5.2911	214	4.3267	142	51.7	128	2.23	223	1.5795	249	0.1255
300724	捷佳伟创	机械设备I	415	334.731	163.6608	51.6322	267	5.8377	327	7.081	287	138.22	46	25.32	35	3.176	397	0.168
300725	药石科技	医药生物I	361	291.9809	221.74599999999998	129.3284	280	14.9001	291	25.6697	291	67.55	93	55.17	10	1.2812	132	0.2262
300726	宏达电子	电子I	309	260.6251	119.0622	42.4816	147	11.7247	267	15.9342	259	162.29	16	11.5	96	1.2936	96	0.3971
300727	润禾材料	化工I	372	29.7534	26.4115	44.0771	251	4.9278	291	3.5069999999999997	222	118.48	44	6.47	129	1.6086	201	0.0821
300729	乐歌股份	轻工制造I	137	42.3634	40.4086	18.0233	34	4.2384	101	1.7904	49	181.98	4	0.94	65	2.8371	129	0.046
300730	科创信息	计算机I	257	22.0787	15.370999999999999	79.3323	173	5.0403	172	5.0262	108	27.84	149	-538.39	256	1.4415	142	-1.2949
300731	科创新源	化工I	372	29.9829	27.9795	95.1497	315	4.8376	290	7.6803	307	139.14	26	-24.01	338	1.4354	147	0.0879
300732	设研院	建筑装饰I	133	28.1904	27.1557	8.991	23	1.178	36	1.4455	72	27.08	97	-51.27	101	1.9799	43	0.1327
300733	西菱动力	汽车I	192	34.5884	23.9898	122.7061	165	2.6656	100	5.7496	146	148.41	17	7.83	70	1.4561	61	0.1107
300735	光弘科技	电子I	309	80.793	78.7612	25.2382	57	1.9743	29	3.3722	133	27.18	237	-18.22	264	1.1758	49	0.0115
300737	科顺股份	建筑材料I	71	204.3355	150.6282	19.9073	36	4.4818	54	2.9657	49	80.57	32	-18.71	50	1.9123	42	0.1091
300738	奥飞数据	计算机I	257	63.9636	63.4098	52.5214	136	4.8211	168	6.7745	138	58.48	84	19.15	18	2.6206	234	0.159
300739	明阳电路	电子I	309	39.5096	38.4716	33.5796	101	2.9666	92	2.9112	109	23.19	247	5.62	133	1.8651	197	0.0256
300740	水羊股份	化工I	372	94.6672	86.8785	56.2999	276	6.8296	317	2.3578	158	58.03	154	-2.99	221	1.5691	190	0.0299
300741	华宝股份	食品饮料I	105	326.4164	61.4149	27.538	21	4.6552	47	15.4236	87	4.92	94	41.18	5	1.0463	3	0.4983
300742	越博动力	汽车I	192	17.8192	9.786	205.9009	169	4.8823	152	4.5687	136	121.52	21	-117.41	191	3.2686	176	0.0456
300743	天地数码	化工I	372	14.8925	10.5633	45.8178	261	3.7109	255	3.3715	214	24.83	285	-6.49	251	1.4484	148	0.0456
300746	汉嘉设计	建筑装饰I	133	21.7837	6.9904	30.2437	85	1.7405	73	0.8764	53	67.07	50	-2.64	21	1.4985	19	0.0307
300747	锐科激光	电子I	309	286.1856	151.8463	72.413	219	10.6959	260	10.3502	228	331.26	6	-19.52	269	1.3776	113	0.1841
300748	金力永磁	有色金属I	124	166.9488	100.2561	53.8336	81	7.9563	106	5.9635	87	92.03	22	-3.82	73	1.9303	77	0.115
300749	顶固集创	轻工制造I	137	19.0602	7.9202	31.299	71	2.3821	61	1.9179	53	251.76	1	-50.29	130	1.7579	90	0.0797
300750	宁德时代	电气设备I	221	8748.8057	5096.478	128.7401	189	13.3276	193	14.4715	194	112.24	44	57.22	6	2.4296	175	0.0872
300751	迈为股份	机械设备I	415	339.5036	172.7856	75.508	323	14.0653	361	13.5344	345	54.58	198	17.47	54	2.2916	342	0.191
300753	爱朋医疗	医药生物I	361	30.4511	14.2492	28.3675	117	3.9958	174	5.9914	178	175.44	33	-44.77	347	1.069	15	0.1835
300755	华致酒行	商业贸易I	83	176.7225	50.7131	37.9008	53	5.8851	73	2.9455	55	81.74	14	-21.74	73	1.5055	14	0.081
300756	金马游乐	机械设备I	415	30.3655	9.9317	63.1728	300	2.8343	190	5.8963	264	676.83	6	-9.05	215	1.6864	231	0.2938
300758	七彩化学	化工I	372	53.3015	27.2637	28.5605	168	2.8643	202	4.6693	261	75.72	111	-2.71	219	1.5195	178	0.1397
300759	康龙化成	医药生物I	361	1437.8413	515.3843	109.1972	268	15.8051	293	25.3865	288	55.28	117	33.5	41	1.3944	188	0.1594
300760	迈瑞医疗	医药生物I	361	5842.6123	2398.8394	82.7632	243	26.6042	307	26.4783	292	21.93	220	19.21	91	1.4008	190	0.2933
300761	立华股份	农林牧渔I	83	140.7522	41.6322	19.0456	15	2.0201	19	1.4295	23	81.08	15	7.07	32	1.4829	24	0.1063
300762	上海瀚讯	国防军工I	85	104.4302	46.0498	57.4514	38	4.3919999999999995	47	15.7359	64	56.22	37	54.15	6	1.3712	33	0.0403
300763	锦浪科技	电气设备I	221	305.0574	116.5351	83.4255	174	15.7112	197	12.6081	191	119.04	37	4.16	57	1.8188	115	0.1512
300765	新诺威	医药生物I	361	86.5956	21.6489	27.8785	112	3.1358	130	6.5655	193	0.43	317	13.6	122	1.1039	37	0.2176
300766	每日互动	计算机I	257	52.8132	40.8544	83.7608	178	3.3046	108	9.9895	180	26.66	152	-32.96	110	1.2	63	0.1201
300767	震安科技	化工I	372	160.6752	92.1504	95.6704	316	14.107999999999999	344	25.2319	343	59.24	151	-13.07	296	1.4595	155	0.1887
300768	迪普科技	计算机I	257	139.7235	48.4119	49.3291	122	7.2718	194	14.755	196	40.34	119	-9.39	63	1.2039	66	0.2387
300769	德方纳米	化工I	372	159.5051	76.1948	1011.1076	349	7.3591	322	12.321	328	224.07	6	-64.98	370	1.8428	258	0.0663
300770	新媒股份	传媒I	148	129.9933	79.6259	21.9219	30	4.6795	77	10.3776	87	10.87	94	109.66	5	1.3053	39	0.4801
300771	智莱科技	计算机I	257	36.768	17.1518	17.2946	6	2.1022	42	3.4471	67	15.59	186	-19.54	85	1.1233	36	0.1297
300772	运达股份	电气设备I	221	43.946999999999996	23.101999999999997	20.7028	52	2.6028	99	0.3524	2	96.69	52	-37.48	188	8.066	221	0.0186
300773	拉卡拉	计算机I	257	242.2461	115.9747	24.3739	23	6.0653	186	3.9743	82	49.95	101	5.45	39	2.3601	227	0.1313
300775	三角防务	国防军工I	85	165.6952	88.2816	68.5765	51	8.4552	70	25.1139	75	31.32	53	-10.27	33	1.2995	26	0.3743
300776	帝尔激光	机械设备I	415	122.7283	52.726000000000006	32.7205	173	6.5363	333	10.716	332	36.27	263	28.59	29	1.4953	179	0.2606
300777	中简科技	化工I	372	146.3237	95.9342	61.7829	284	12.0196	340	34.9933	347	64.19	132	44.68	7	1.0971	23	0.3565
300778	新城市	建筑装饰I	133	23.3	10.7409	22.1769	67	2.4216	87	5.406000000000001	107	19.37	105	-97.38	122	1.2647	8	0.2046
300779	惠城环保	公用事业I	180	15.73	10.8972	52.7184	139	2.3461	115	4.9628	128	-9.23	171	-28.17	155	1.619	37	0.0466
300780	德恩精工	机械设备I	415	20.3578	8.8625	21.959	89	1.9073	85	4.2487	209	32.81	280	13.54	83	1.4232	161	0.0847
300781	因赛集团	传媒I	148	22.4627	7.3191	115.0317	90	3.5429	65	5.7632	63	88.51	20	-22.37	115	1.2799	34	0.0713
300782	卓胜微	电子I	309	1370.4011	785.1339999999999	96.9613	245	23.0456	281	38.8845	282	162.37	15	20.62	44	1.0795	13	0.4284
300783	三只松鼠	食品饮料I	105	202.104	114.3959	47.1815	48	8.8195	77	2.0105	17	7.58	91	10.65	38	1.9175	85	0.0758
300785	值得买	传媒I	148	77.7557	20.0382	47.507	65	4.5982	76	7.6365	75	85.87	21	-5.77	79	1.1654	18	0.092
300786	国林科技	机械设备I	415	18.6772	11.3658	23.1602	98	2.2559	124	4.4826	216	25.11	311	-10.84	228	1.3641	135	0.1433
300787	海能实业	电子I	309	38.2266	13.0288	31.9785	93	3.207	109	2.1442	68	103.03	57	-22.66	274	1.6107	158	0.0684
300788	中信出版	传媒I	148	78.6277	20.8363	24.4815	32	4.071000000000001	73	3.8499	49	46.76	45	-1.1	63	1.7439	96	0.1243
300789	唐源电气	计算机I	257	21.1475	7.7989	32.6135	69	2.8116	77	7.2736	149	77.48	64	-48.35	141	1.2352	76	0.093
300790	宇瞳光学	电子I	309	62.0482	31.8564	37.3243	120	4.8446	199	3.673	143	97.49	65	28.09	30	2.1534	245	0.1251
300791	仙乐健康	食品饮料I	105	93.36	26.6786	35.2688	34	4.1634	42	4.2131	33	41.6	43	3.84	59	1.2212	35	0.1035
300792	壹网壹创	传媒I	148	105.1505	44.6823	33.2883	51	6.7115	91	8.0417	80	4.2	113	-13.96	101	1.2394	26	0.2206
300793	佳禾智能	电子I	309	35.6028	13.602	58.9871	197	2.9512	89	1.2456	29	63.68	134	-20.79	270	2.025	224	-0.0373
300796	贝斯美	化工I	372	21.8312	11.1459	35.3024	217	2.0691	128	4.5011	256	118.07	46	-10.61	284	1.1829	58	0.1616
300797	钢研纳克	综合I	35	34.5743	10.6379	39.5842	13	4.3498	19	5.5677	15	52.05	16	-50.25	28	1.3781	13	0.0068
300798	锦鸡股份	化工I	372	37.8898	19.0426	105.0849	320	3.0728	217	4.7156	264	24.79	286	-7.27	258	1.2557	86	0.0816
300799	左江科技	计算机I	257	54.1841	17.3219	49.3796	123	7.4489	195	22.8706	212	866.89	2	-69.52	171	1.0939	26	0.5054
300800	力合科技	机械设备I	415	44.336000000000006	26.6792	16.361	37	2.4	143	5.5143	251	21.01	324	-42.81	354	1.1845	58	0.2908
300801	泰和科技	化工I	372	37.8864	14.3868	20.5722	116	2.0457	125	2.3733	160	19.58	306	0.36	186	1.1273	37	0.0757
300802	矩子科技	机械设备I	415	51.0751	25.566999999999997	53.4953	275	4.8683	313	10.2949	328	13.88	338	-10.17	222	1.1251	30	0.2088
300803	指南针	计算机I	257	131.30100000000002	71.3585	83.3546	176	10.7854	205	15.114	198	115.26	31	69.24	3	1.5292	160	0.287
300805	电声股份	传媒I	148	57.6016	17.4249	40.7375	56	3.4203	64	1.6372	25	44.53	47	-5.29	78	1.4388	59	-0.009
300806	斯迪克	化工I	372	62.8353	34.7539	30.6672	188	5.0297	294	3.7795	235	45.1	202	13.86	64	2.7253	342	0.0047
300808	久量股份	电子I	309	21.471999999999998	6.6563	56.6049	192	1.9702	28	3.0246	112	2.84	288	-11.25	236	1.2348	69	0.0767
300809	华辰装备	机械设备I	415	33.5024	9.7132	44.4267	238	2.3542	135	9.5708	319	2114.6101	2	-0.58	160	1.3241	128	0.2466
300810	中科海讯	国防军工I	85	25.9317	17.158	136.0751	73	2.5696	20	18.5312	68	76.58	30	-63.15	65	1.1004	6	0.0029
300811	铂科新材	有色金属I	124	37.2787	18.1496	31.6019	48	4.3006	81	6.6423	90	91.16	23	-18.58	105	1.2301	17	0.1444
300812	易天股份	机械设备I	415	30.0745	12.664000000000001	39.0742	210	3.8064	265	6.5658	280	50.99	205	-32.47	328	1.6394	212	0.2515
300813	泰林生物	机械设备I	415	21.6767	7.2534	42.8082	228	4.8882	314	10.4453	329	17.88	332	-24.57	299	1.2046	68	0.1894
300815	玉禾田	公用事业I	180	113.3911	47.7527	17.8206	62	4.1856	151	2.5115	88	20.31	111	2.66	107	1.7097	44	0.1252
300816	艾可蓝	汽车I	192	59.48	35.2355	44.1564	127	7.4084	166	7.9687	165	58.52	98	20.88	23	1.5859	81	0.1212
300817	双飞股份	机械设备I	415	25.6298	11.2355	29.3574	147	2.821	187	3.4785	173	92.49	104	-22.17	282	1.282	112	0.1029
300818	耐普矿机	机械设备I	415	21.217	9.8941	41.0801	222	2.3923	140	5.0131	241	168.01	35	-107.84	407	1.959	289	0.129
300819	聚杰微纤	纺织服装I	85	29.0154	8.5964	233.7615	64	3.7089999999999996	55	8.7386	65	-19.04	82	-17.81	65	1.1504	9	-0.056
300820	英杰电气	电气设备I	221	38.3365	12.0243	33.8421	103	3.6506	142	8.6509	182	24.72	172	-33.29	178	1.4201	50	0.2303
300821	东岳硅材	化工I	372	124.68	43.3263	35.677	219	3.0762	218	4.7271	265	23.07	294	9.45	94	1.1127	30	0.1642
300822	贝仕达克	电子I	309	39.4412	11.3402	22.2234	39	3.492	132	3.988	156	65.82	127	-47.57	297	1.3014	100	0.1544
300823	建科机械	机械设备I	415	21.555999999999997	8.7954	23.2352	100	2.3875	139	4.4646	215	19.21	328	19.41	45	1.2804	111	0.1769
300824	北鼎股份	家用电器I	66	51.089	12.7722	47.5824	51	8.0456	55	6.7062	55	53.55	38	8.55	15	1.2779	8	0.1493
300825	阿尔特	汽车I	192	82.0388	65.6643	63.3076	146	5.398	156	9.3574	167	38.16	142	-62.72	188	1.2644	31	0.1924
300826	测绘股份	建筑装饰I	133	25.168000000000003	11.4272	33.4103	87	2.5867	89	4.6277	105	0.6	124	-77.94	116	1.7245	28	0.1361
300827	上能电气	电气设备I	221	38.5588	15.7522	51.9726	144	4.4816	158	3.6430000000000002	125	51.54	115	-127.82	217	2.4428	177	0.0686
300828	锐新科技	有色金属I	124	22.4971	11.3372	32.7959	50	3.0126	56	5.4921	86	63.47	57	13.35	21	1.0587	3	0.1245
300829	金丹科技	农林牧渔I	83	87.8997	48.3282	79.7501	56	6.7274	67	7.6896	64	56.88	26	8.2	30	1.3025	16	0.0796
300830	金现代	计算机I	257	36.5606	16.2578	50.3299	130	3.2794	104	7.2261	148	24.95	155	-98.18	207	1.0456	6	0.0153
300831	派瑞股份	电子I	309	32.288000000000004	18.6145	94.7895	243	4.2531	178	26.4691	277	2.69	289	-50.62	299	1.0633	8	0.014
300832	新产业	医药生物I	361	511.2109	174.7716	51.2985	198	11.0396	275	20.9634	274	84.37	82	22.32	79	1.0911	28	0.2713
300833	浩洋股份	机械设备I	415	41.3118	10.3281	76.4332	325	2.3404	133	14.0057	347	-62.36	414	15.79	63	1.0478	1	0.1496
300835	龙磁科技	有色金属I	124	30.9959	7.7501	36.1493	57	3.5799	75	4.9446	84	59.39	62	19.07	15	1.2688	18	0.1462
300836	佰奥智能	机械设备I	415	17.1902	4.2976	103.4297	337	2.793	184	4.8224	230	158.9	39	-131.26	411	1.3111	124	-0.0008
300837	浙矿股份	机械设备I	415	44.22	11.055	34.11	183	4.6584	307	8.9193	313	35.82	265	35.04	21	1.3709	143	0.289
300838	浙江力诺	机械设备I	415	22.5234	5.6308	31.9017	168	2.9371	204	4.325	213	99.43	91	7.2	114	1.2052	70	0.1354
300839	博汇股份	化工I	372	21.6216	5.4054	41.7962	240	2.553	171	2.1236	137	25.41	280	4.44	149	1.8459	260	0.053
300840	酷特智能	纺织服装I	85	32.184	8.046	66.8399	56	3.3310000000000004	50	4.8736	57	30.54	41	4.43	38	1.1811	10	0.1032
300841	康华生物	医药生物I	361	285	71.25	64.2369	219	14.3421	290	25.4763	290	50.96	129	-26.78	334	1.0604	12	0.4183
300842	帝科股份	电子I	309	42.7	10.675	55.0205	185	4.9342	203	2.1144	67	198.69	11	-24.4	277	2.2421	256	0.0327
300843	胜蓝股份	电子I	309	36.9272	9.232999999999999	31.7062	92	4.1924	174	3.3705	132	142.18	20	-5.38	210	1.56	148	0.1051
300845	捷安高科	计算机I	257	20.0135	5.0036	33.4303	72	3.0656	91	7.2951	151	-82.95	257	-2382.1001	257	1.2293	75	-4.6067
300846	首都在线	计算机I	257	76.546	9.305	270.371	213	10.111	203	7.156000000000001	145	26.85	151	10.68	27	1.6565	181	0.0015
300847	中船汉光	化工I	372	40.7112	10.1788	43.9755	250	3.7756	259	4.4079	255	25.44	279	-16.31	319	1.1338	46	0.0654
300848	美瑞新材	化工I	372	39.9353	9.9853	34.83	213	5.0411	295	4.3657	252	137.14	28	11.96	74	1.6256	207	0.0674
300849	锦盛新材	轻工制造I	137	21.38	5.3446	72.3207	109	3.031	83	8.2178	118	0.95	132	-5.1	84	1.0562	2	0.0679
300850	新强联	电气设备I	221	125.5994	31.3999	26.6968	76	8.1347	180	5.0623	152	287.6	5	-56.76	206	2.1879	159	0.1773
300851	交大思诺	机械设备I	415	28.0621	7.0155	21.0769	76	2.3732	138	7.5072	295	27.06	301	6.66	116	1.0896	17	0.2081
300852	四会富仕	电子I	309	40.069	10.0193	31.6369	91	4.4899	187	5.7347	184	31.63	228	-1.06	185	1.2068	61	0.1716
300853	申昊科技	机械设备I	415	48.8707	12.2177	29.0811	142	4.1749	284	7.425	292	71.5	153	-57.96	380	1.268	105	0.1453
300855	图南股份	有色金属I	124	70.98	17.745	53.8607	82	6.7061	104	11.9509	106	46.85	83	-0.37	59	1.0521	2	0.2204
300856	科思股份	化工I	372	56.7109	14.1777	34.5097	210	3.725	258	5.876	288	-14.35	366	28.65	17	1.122	33	0.1674
300857	协创数据	电子I	309	51.5362	12.884	57.8513	196	4.2828	181	2.0178	59	82.48	86	-2.85	196	1.7908	188	0.0363
300858	科拓生物	食品饮料I	105	55.9387	13.9851	54.2742	61	5.8571	59	15.5164	88	35.97	55	23.68	20	1.0643	4	0.2336
300860	锋尚文化	休闲服务I	32	77.7275	19.4335	28.915	4	2.4923	10	7.9546	13	-6.05	28	-74.06	27	1.1378	3	0.1011
300861	美畅股份	机械设备I	415	267.4867	26.7547	51.2137	265	7.7647	340	21.1687	359	19.14	329	33.41	24	1.0927	20	0.4094
300862	蓝盾光电	机械设备I	415	45.416000000000004	11.3549	34.0171	181	2.5205	158	6.1787	271	27.64	299	-154.68	412	1.2419	91	0.0291
300863	卡倍亿	汽车I	192	45.3383	11.3366	82.2225	154	7.9133	168	2.9159	103	197.64	6	9.21	56	2.215	140	0.0264
300864	南大环境	公用事业I	180	45.9984	11.4996	34.7686	124	4.4106	154	9.1714	155	23.61	97	-43.69	164	1.1741	8	0.1899
300865	大宏立	机械设备I	415	27.9194	6.9799	43.6968	233	3.1016	219	4.5267	220	10.72	350	-47.96	366	1.3034	122	0.1487
300866	安克创新	电子I	309	612.8516	57.2057	66.5019	211	11.5974	265	5.9832	188	57.94	150	-8.34	227	1.2942	98	0.0657
300867	圣元环保	公用事业I	180	78.3701	18.0587	21.059	89	2.7502	131	7.2316	147	23.2	101	11	76	2.5167	115	0.2607
300868	杰美特	电子I	309	37.696	9.424	40.7204	139	2.0763	33	4.4546	166	-5.11	295	3.45	155	1.1703	47	0.0478
300869	康泰医学	医药生物I	361	308.6603	31.4962	46.7787	188	19.4926	299	20.6917	272	53.37	123	0.94	240	1.5053	229	0.4368
300870	欧陆通	电气设备I	221	52.3204	13.0801	26.1027	73	3.4884	136	2.2882	89	65.85	93	5.2	54	1.7018	91	0.0616
300871	回盛生物	农林牧渔I	83	61.3811	15.386	32.5993	30	4.3928	54	6.4209	58	132.22	7	-6.4	55	1.2397	10	0.1963
300872	天阳科技	计算机I	257	92.3443	23.0982	55.1476	139	4.1614	153	6.1761	126	84.7	52	-71.28	176	1.1635	46	0.0191
300873	海晨股份	交通运输I	116	54.8133	13.7033	24.8421	68	3.0004	88	4.6408	85	54.36	46	26.77	35	1.2014	8	0.1555
300875	捷强装备	国防军工I	85	52.2136	13.0534	47.458999999999996	29	3.8169999999999997	43	19.1071	69	343.96	4	2156.4099	1	1.0429	2	0.6558
300876	蒙泰高新	化工I	372	29.1072	7.2768	31.8002	197	3.7941	260	7.4973	304	25.53	277	-4.7	234	1.0904	19	0.1862
300877	金春股份	纺织服装I	85	43.943999999999996	10.985999999999999	14.7017	16	2.7717	45	3.9215	52	13.76	63	-23.55	75	1.0868	3	0.1489
300878	维康药业	医药生物I	361	37.6535	9.4135	26.8271	106	2.8502	116	5.9553	177	7.74	291	-34.03	341	1.148	56	0.1487
300879	大叶股份	机械设备I	415	37.584	9.396	50.4843	263	3.9155	271	3.5479	175	11.99	344	-16.53	262	2.136	331	0.0903
300880	迦南智能	电气设备I	221	36.594	9.1485	44.1466	136	5.5533	170	6.862	167	47.61	127	-45.55	194	1.4571	56	0.1642
300881	盛德鑫泰	钢铁I	36	30.1	7.525	57.2946	34	4.0213	32	3.2889999999999997	34	19.73	35	-14.16	32	1.6614	10	0.0435
300882	万胜智能	电气设备I	221	32.5043	8.1261	38.3863	124	3.9591	150	5.6278	156	9.95	196	-41.75	191	1.2623	28	0.0749
300883	龙利得	轻工制造I	137	43.4922	10.873	65.5415	106	3.1511	86	5.9183	111	14.66	122	-1.7	72	1.3037	25	0.0508
300884	狄耐克	计算机I	257	44.663999999999994	11.165999999999999	27.1899	33	3.6828	127	5.4462	114	42.45	115	-28.91	102	1.3238	105	0.1201
300885	海昌新材	机械设备I	415	33.168	8.292	43.2278	230	4.5329	300	13.0059	344	120.81	60	35.82	20	1.0596	2	0.302
300886	华业香料	化工I	372	27.1529	6.7942	71.5318	295	5.3103	300	12.7167	329	16.59	319	25.22	26	1.0715	8	0.0953
300887	谱尼测试	综合I	35	89.0568	20.0429	53.8388	21	5.1182	22	5.6866	16	81.51	8	-38.93	26	1.2334	12	-0.1594
300888	稳健医疗	纺织服装I	85	511.7481	56.2104	12.8833	9	5.0302	62	3.8421	51	52.97	17	8.28	30	1.2368	14	0.2006
300889	爱克股份	电子I	309	34.5696	8.6424	49.6093	171	2.2559	45	3.6555	140	-25.66	304	-89.76	305	1.4323	122	-0.1024
300890	翔丰华	化工I	372	40.36	10.09	65.1562	289	3.8665	266	7.8196	309	179.02	14	15.91	52	1.5432	185	0.1119
300891	惠云钛业	化工I	372	68.72	17.18	62.9775	287	5.9508	309	6.459	296	51.99	176	23.92	29	1.2713	93	0.1397
300892	品渥食品	食品饮料I	105	47.75	11.9375	33.75	31	4.3227	44	3.0874	28	15.95	79	-4.81	86	1.2765	44	0.0735
300893	松原股份	汽车I	192	34.41	8.6025	33.8349	106	5.0123	153	5.6451	145	84.01	43	-13.75	164	1.2654	32	0.1594
300894	火星人	家用电器I	66	238.95	22.4368	72.7735	56	20.8445	60	12.9989	59	179.79	5	-14.57	56	1.4219	15	0.1067
300895	铜牛信息	计算机I	257	34.7735	8.696	61.9435	152	3.1089	95	10.7299	183	33.02	134	-162.34	242	1.1958	60	0.1063
300896	爱美客	医药生物I	361	1311.1416	299.2348	231.062	299	30.6064	308	147.4091	315	227.52	22	59.7	7	1.0327	3	0.6261
300897	山科智能	机械设备I	415	23.154	5.7885	32.1415	169	2.7038	178	5.7973	259	37.6	260	-78.73	396	1.1369	39	0.1043
300898	熊猫乳品	食品饮料I	105	49.1536	11.0596	51.3892	56	6.4239999999999995	67	6.2262	54	114.59	7	-8.59	90	1.1713	22	0.0684
300899	上海凯鑫	公用事业I	180	24.8054	6.202999999999999	50.0296	136	4.1495	150	11.6911	158	885.36	2	20.85	43	1.1653	7	-0.0865
300900	广联航空	国防军工I	85	64.5016	14.4086	63.3043	46	4.2474	45	20.3391	70	19.33	60	-234.39	81	1.1123	8	-0.3684
